DGNS_CD,CC_CD,ACC_CD,DGNS_CD_EFF_STRT_DT,DGNS_CD_EFF_END_DT,MIN_AGE_DGNS_INCLUDE,MAX_AGE_DGNS_EXCLUDE,CC_AGE_SPLIT_MIN_AGE_INC,CC_AGE_SPLIT_MAX_AGE_EXC,CC_SEX_SPLIT
E103592,20,0,2016-10-01,2027-12-31,0,999,0,21,X
E103592,22,20,2016-10-01,2027-12-31,0,999,21,999,X
E103593,20,0,2016-10-01,2027-12-31,0,999,0,21,X
E103593,22,20,2016-10-01,2027-12-31,0,999,21,999,X
E103599,20,0,2016-10-01,2027-12-31,0,999,0,21,X
E103599,22,20,2016-10-01,2027-12-31,0,999,21,999,X
E1036,20,0,2015-10-01,2027-12-31,0,999,0,21,X
E1036,22,20,2015-10-01,2027-12-31,0,999,21,999,X
E1037X1,20,0,2016-10-01,2027-12-31,0,999,0,21,X
E1037X1,22,20,2016-10-01,2027-12-31,0,999,21,999,X
E1037X2,20,0,2016-10-01,2027-12-31,0,999,0,21,X
E1037X2,22,20,2016-10-01,2027-12-31,0,999,21,999,X
E1037X3,20,0,2016-10-01,2027-12-31,0,999,0,21,X
E1037X3,22,20,2016-10-01,2027-12-31,0,999,21,999,X
E1037X9,20,0,2016-10-01,2027-12-31,0,999,0,21,X
E1037X9,22,20,2016-10-01,2027-12-31,0,999,21,999,X
E1039,20,0,2015-10-01,2027-12-31,0,999,0,21,X
E1039,22,20,2015-10-01,2027-12-31,0,999,21,999,X
E1040,20,0,2015-10-01,2027-12-31,0,999,0,21,X
E1040,22,20,2015-10-01,2027-12-31,0,999,21,999,X
E1041,20,0,2015-10-01,2027-12-31,0,999,0,21,X
E1041,22,20,2015-10-01,2027-12-31,0,999,21,999,X
E1042,20,0,2015-10-01,2027-12-31,0,999,0,21,X
E1042,22,20,2015-10-01,2027-12-31,0,999,21,999,X
E1043,20,0,2015-10-01,2027-12-31,0,999,0,21,X
E1043,22,20,2015-10-01,2027-12-31,0,999,21,999,X
E1044,20,0,2015-10-01,2027-12-31,0,999,0,21,X
E1044,22,20,2015-10-01,2027-12-31,0,999,21,999,X
E1049,20,0,2015-10-01,2027-12-31,0,999,0,21,X
E1049,22,20,2015-10-01,2027-12-31,0,999,21,999,X
E1051,20,0,2015-10-01,2027-12-31,0,999,0,21,X
E1051,22,20,2015-10-01,2027-12-31,0,999,21,999,X
E1052,153,20,2015-10-01,2027-12-31,0,999,0,21,X
E1052,20,153,2015-10-01,2027-12-31,0,999,21,999,X
E1052,22,0,2015-10-01,2027-12-31,0,999,21,999,X
E1059,20,0,2015-10-01,2027-12-31,0,999,0,21,X
E1059,22,20,2015-10-01,2027-12-31,0,999,21,999,X
E10610,20,0,2015-10-01,2027-12-31,0,999,0,21,X
E10610,22,20,2015-10-01,2027-12-31,0,999,21,999,X
E10618,20,0,2015-10-01,2027-12-31,0,999,0,21,X
E10618,22,20,2015-10-01,2027-12-31,0,999,21,999,X
E10620,20,0,2015-10-01,2027-12-31,0,999,0,21,X
E10620,22,20,2015-10-01,2027-12-31,0,999,21,999,X
E10621,20,0,2015-10-01,2027-12-31,0,999,0,21,X
E10621,22,20,2015-10-01,2027-12-31,0,999,21,999,X
E10622,20,0,2015-10-01,2027-12-31,0,999,0,21,X
E10622,22,20,2015-10-01,2027-12-31,0,999,21,999,X
E10628,20,0,2015-10-01,2027-12-31,0,999,0,21,X
E10628,22,20,2015-10-01,2027-12-31,0,999,21,999,X
E10630,20,0,2015-10-01,2027-12-31,0,999,0,21,X
E10630,22,20,2015-10-01,2027-12-31,0,999,21,999,X
E10638,20,0,2015-10-01,2027-12-31,0,999,0,21,X
E10638,22,20,2015-10-01,2027-12-31,0,999,21,999,X
E10641,19,0,2015-10-01,2027-12-31,0,999,0,21,X
E10641,22,19,2015-10-01,2027-12-31,0,999,21,999,X
E10649,21,0,2015-10-01,2027-12-31,0,999,0,21,X
E10649,22,21,2015-10-01,2027-12-31,0,999,21,999,X
E1065,21,0,2015-10-01,2027-12-31,0,999,0,21,X
E1065,22,21,2015-10-01,2027-12-31,0,999,21,999,X
E1069,20,0,2015-10-01,2027-12-31,0,999,0,21,X
E1069,22,20,2015-10-01,2027-12-31,0,999,21,999,X
E108,21,0,2015-10-01,2027-12-31,0,999,0,21,X
E108,22,21,2015-10-01,2027-12-31,0,999,21,999,X
E109,21,0,2015-10-01,2027-12-31,0,999,0,21,X
E109,22,21,2015-10-01,2027-12-31,0,999,21,999,X
E1100,19,0,2015-10-01,2027-12-31,0,999,0,999,X
E1101,19,0,2015-10-01,2027-12-31,0,999,0,999,X
E1110,19,0,2017-10-01,2027-12-31,0,999,0,999,X
E1111,19,0,2017-10-01,2027-12-31,0,999,0,999,X
E1121,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1122,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1129,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E11311,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E11319,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E113211,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113212,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113213,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113219,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113291,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113292,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113293,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113299,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113311,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113312,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113313,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113319,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113391,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113392,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113393,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113399,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113411,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113412,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113413,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113419,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113491,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113492,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113493,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113499,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113511,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113512,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113513,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113519,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113521,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113522,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113523,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113529,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113531,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113532,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113533,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113539,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113541,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113542,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113543,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113549,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113551,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113552,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113553,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113559,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113591,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113592,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113593,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E113599,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E1136,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1137X1,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E1137X2,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E1137X3,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E1137X9,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E1139,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1140,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1141,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1142,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1143,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1144,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1149,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1151,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1152,20,153,2015-10-01,2027-12-31,0,999,0,999,X
E1159,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E11610,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E11618,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E11620,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E11621,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E11622,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E11628,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E11630,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E11638,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E11641,19,0,2015-10-01,2027-12-31,0,999,0,999,X
E11649,21,0,2015-10-01,2027-12-31,0,999,0,999,X
E1165,21,0,2015-10-01,2027-12-31,0,999,0,999,X
E1169,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E118,21,0,2015-10-01,2027-12-31,0,999,0,999,X
E119,21,0,2015-10-01,2027-12-31,0,999,0,999,X
E1300,19,0,2015-10-01,2027-12-31,0,999,0,999,X
E1301,19,0,2015-10-01,2027-12-31,0,999,0,999,X
E1310,19,0,2015-10-01,2027-12-31,0,999,0,999,X
E1311,19,0,2015-10-01,2027-12-31,0,999,0,999,X
E1321,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1322,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1329,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E13311,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E13319,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E133211,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133212,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133213,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133219,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133291,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133292,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133293,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133299,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133311,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133312,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133313,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133319,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133391,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133392,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133393,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133399,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133411,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133412,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133413,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133419,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133491,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133492,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133493,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133499,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133511,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133512,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133513,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133519,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133521,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133522,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133523,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133529,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133531,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133532,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133533,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133539,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133541,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133542,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133543,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133549,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133551,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133552,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133553,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133559,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133591,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133592,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133593,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E133599,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E1336,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1337X1,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E1337X2,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E1337X3,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E1337X9,20,0,2016-10-01,2027-12-31,0,999,0,999,X
E1339,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1340,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1341,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1342,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1343,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1344,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1349,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1351,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E1352,20,153,2015-10-01,2027-12-31,0,999,0,999,X
E1359,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E13610,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E13618,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E13620,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E13621,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E13622,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E13628,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E13630,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E13638,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E13641,19,0,2015-10-01,2027-12-31,0,999,0,999,X
E13649,21,0,2015-10-01,2027-12-31,0,999,0,999,X
E1365,21,0,2015-10-01,2027-12-31,0,999,0,999,X
E1369,20,0,2015-10-01,2027-12-31,0,999,0,999,X
E138,21,0,2015-10-01,2027-12-31,0,999,0,999,X
E139,21,0,2015-10-01,2027-12-31,0,999,0,999,X
E15,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E200,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E208,30,0,2015-10-01,2023-09-30,0,999,0,999,X
E20810,30,0,2023-10-01,2027-12-31,0,999,0,999,X
E20811,30,0,2023-10-01,2027-12-31,0,999,0,999,X
E20812,30,0,2023-10-01,2027-12-31,0,999,0,999,X
E20818,30,0,2023-10-01,2027-12-31,0,999,0,999,X
E20819,30,0,2023-10-01,2027-12-31,0,999,0,999,X
E2089,30,0,2023-10-01,2027-12-31,0,999,0,999,X
E209,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E210,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E211,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E212,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E213,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E214,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E215,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E220,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E221,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E222,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E228,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E229,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E230,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E231,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E232,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E233,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E236,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E237,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E240,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E241,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E242,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E243,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E244,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E248,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E249,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E250,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E258,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E259,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E2601,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E2602,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E2609,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E261,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E2681,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E2689,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E269,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E270,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E271,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E272,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E273,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E2740,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E2749,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E275,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E278,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E279,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E310,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E311,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E3120,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E3121,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E3122,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E3123,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E318,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E319,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E320,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E321,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E328,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E329,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E340,13,0,2015-10-01,2024-09-30,0,999,0,999,X
E3400,13,0,2024-10-01,2027-12-31,0,999,0,999,X
E3401,13,0,2024-10-01,2027-12-31,0,999,0,999,X
E3409,13,0,2024-10-01,2027-12-31,0,999,0,999,X
E344,30,0,2015-10-01,2027-12-31,0,999,0,999,X
E40,23,0,2015-10-01,2027-12-31,0,999,0,999,X
E41,23,0,2015-10-01,2027-12-31,0,999,0,999,X
E42,23,0,2015-10-01,2027-12-31,0,999,0,999,X
E43,23,0,2015-10-01,2027-12-31,0,999,0,999,X
E440,23,0,2015-10-01,2027-12-31,0,999,0,999,X
E441,23,0,2015-10-01,2027-12-31,0,999,0,999,X
E45,23,0,2015-10-01,2027-12-31,0,999,0,999,X
E46,23,0,2015-10-01,2027-12-31,0,999,0,999,X
E700,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E701,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7020,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7021,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7029,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7030,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E70310,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E70311,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E70318,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E70319,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E70320,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E70321,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E70328,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E70329,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E70330,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E70331,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E70338,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E70339,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7039,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7040,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7041,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7049,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E705,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7081,28,0,2020-10-01,2027-12-31,0,999,0,21,X
E7089,28,0,2020-10-01,2027-12-31,0,999,0,21,X
E709,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E710,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71110,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71111,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71118,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71120,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71121,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71128,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7119,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E712,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7130,28,0,2021-01-01,2027-12-31,0,999,0,21,X
E71310,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71311,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71312,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71313,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71314,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71318,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7132,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7139,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7140,29,0,2015-10-01,2027-12-31,0,999,0,999,X
E7141,29,0,2015-10-01,2027-12-31,0,999,0,999,X
E7142,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7143,29,0,2015-10-01,2027-12-31,0,999,0,999,X
E71440,29,0,2015-10-01,2027-12-31,0,999,0,999,X
E71448,29,0,2015-10-01,2027-12-31,0,999,0,999,X
E7150,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71510,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71511,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71518,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71520,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71521,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71522,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71528,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71529,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7153,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71540,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71541,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71542,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E71548,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7200,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7201,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7202,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7203,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7204,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7209,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7210,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7211,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7212,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7219,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7220,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7221,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7222,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7223,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7229,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E723,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E724,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7250,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7251,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7252,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7253,28,0,2015-10-01,2025-09-30,0,999,0,21,X
E72530,28,0,2025-10-01,2027-12-31,0,999,0,21,X
E72538,28,0,2025-10-01,2027-12-31,0,999,0,21,X
E72539,28,0,2025-10-01,2027-12-31,0,999,0,21,X
E7259,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7281,28,0,2018-10-01,2027-12-31,0,999,0,21,X
E7289,28,0,2018-10-01,2027-12-31,0,999,0,21,X
E729,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7400,27,0,2015-10-01,2027-12-31,0,999,0,999,X
E7401,27,0,2015-10-01,2027-12-31,0,999,0,999,X
E7402,27,0,2015-10-01,2027-12-31,0,999,0,999,X
E7403,27,0,2015-10-01,2027-12-31,0,999,0,999,X
E7404,27,0,2015-10-01,2027-12-31,0,999,0,999,X
E7405,27,0,2023-10-01,2027-12-31,0,999,0,999,X
E7409,27,0,2015-10-01,2027-12-31,0,999,0,999,X
E7420,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7421,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7429,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E744,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E74810,28,0,2020-10-01,2027-12-31,0,999,0,21,X
E74818,28,0,2020-10-01,2027-12-31,0,999,0,21,X
E74819,28,0,2020-10-01,2027-12-31,0,999,0,21,X
E74820,28,0,2024-10-01,2027-12-31,0,999,0,21,X
E74829,28,0,2024-10-01,2027-12-31,0,999,0,21,X
E7489,28,0,2020-10-01,2027-12-31,0,999,0,21,X
E749,28,0,2015-10-01,2027-12-31,0,999,0,21,X
E7500,119,0,2015-10-01,2027-12-31,0,999,0,999,X
E7501,119,0,2015-10-01,2027-12-31,0,999,0,999,X
E7502,119,0,2015-10-01,2027-12-31,0,999,0,999,X
E7509,119,0,2015-10-01,2027-12-31,0,999,0,999,X
E7510,119,0,2015-10-01,2027-12-31,0,999,0,999,X
E7511,119,0,2015-10-01,2027-12-31,0,999,0,999,X
E7519,119,0,2015-10-01,2027-12-31,0,999,0,999,X
E7521,27,0,2015-10-01,2027-12-31,0,999,0,999,X
